date,product_type,region,daily_demand,warehouse_stock,lead_time_days,reorder_point,recommended_reorder_qty
2024-05-02,solar_roof,Northeast,59,974,3,88,0
2024-05-02,megapack,West,14,655,6,21,0
2024-05-02,megapack,Central,8,833,12,12,0
2024-05-02,megapack,South,12,711,12,18,0
2024-05-02,megapack,Northeast,11,727,7,16,0
2024-05-02,powerwall,West,100,1441,9,150,0
2024-05-02,powerwall,Central,100,1265,14,150,0
2024-05-02,powerwall,South,108,1338,12,162,0
2024-05-02,powerwall,Northeast,100,1045,5,150,0
2024-05-03,solar_panel,West,312,1097,9,468,0
2024-05-03,solar_panel,Central,288,1014,8,432,0
2024-05-03,solar_panel,South,300,284,9,450,166
2024-05-03,solar_panel,Northeast,283,1196,11,424,0
2024-05-03,solar_roof,West,45,474,6,67,0
2024-05-03,solar_roof,Central,44,586,9,66,0
2024-05-03,solar_roof,South,65,939,10,97,0
2024-05-03,solar_roof,Northeast,51,832,3,76,0
2024-05-03,megapack,West,10,1185,10,15,0
2024-05-03,megapack,Central,8,580,14,12,0
2024-05-03,megapack,South,8,365,14,12,0
2024-05-03,megapack,Northeast,10,1233,6,15,0
2024-05-03,powerwall,West,102,1282,6,153,0
2024-05-03,powerwall,Central,107,1488,11,160,0
2024-05-03,powerwall,South,86,1231,4,129,0
2024-05-03,powerwall,Northeast,111,403,8,166,0
2024-05-04,solar_panel,West,336,888,4,504,0
2024-05-04,solar_panel,Central,324,1359,5,486,0
2024-05-04,solar_panel,South,285,879,5,427,0
2024-05-04,solar_panel,Northeast,282,822,4,423,0
2024-05-04,solar_roof,West,57,636,11,85,0
2024-05-04,solar_roof,Central,58,1019,14,87,0
2024-05-04,solar_roof,South,49,467,11,73,0
2024-05-04,solar_roof,Northeast,55,1437,4,82,0
2024-05-04,megapack,West,9,921,4,13,0
2024-05-04,megapack,Central,5,1396,3,7,0
2024-05-04,megapack,South,10,1420,5,15,0
2024-05-04,megapack,Northeast,11,1361,11,16,0
2024-05-04,powerwall,West,134,894,7,201,0
2024-05-04,powerwall,Central,89,1085,6,133,0
2024-05-04,powerwall,South,99,1401,7,148,0
2024-05-04,powerwall,Northeast,114,1282,3,171,0
2024-05-05,solar_panel,West,313,294,11,469,175
2024-05-05,solar_panel,Central,307,927,7,460,0
2024-05-05,solar_panel,South,290,1485,11,435,0
2024-05-05,solar_panel,Northeast,319,532,10,478,0
2024-05-05,solar_roof,West,51,353,12,76,0
2024-05-05,solar_roof,Central,37,1354,5,55,0
2024-05-05,solar_roof,South,51,1455,5,76,0
2024-05-05,solar_roof,Northeast,39,626,3,58,0
2024-05-05,megapack,West,11,529,14,16,0
2024-05-05,megapack,Central,14,491,13,21,0
2024-05-05,megapack,South,16,826,12,24,0
2024-05-05,megapack,Northeast,15,1300,3,22,0
2024-05-05,powerwall,West,85,981,10,127,0
2024-05-05,powerwall,Central,77,886,8,115,0
2024-05-05,powerwall,South,108,422,11,162,0
2024-05-05,powerwall,Northeast,92,823,7,138,0
2024-05-06,solar_panel,West,279,1347,5,418,0
2024-05-06,solar_panel,Central,282,1188,4,423,0
2024-05-06,solar_panel,South,278,786,3,417,0
2024-05-06,solar_panel,Northeast,333,975,8,499,0
2024-05-06,solar_roof,West,41,1097,8,61,0
2024-05-06,solar_roof,Central,51,602,14,76,0
2024-05-06,solar_roof,South,52,1279,12,78,0
2024-05-06,solar_roof,Northeast,47,1083,14,70,0
2024-05-06,megapack,West,6,1387,11,9,0
2024-05-06,megapack,Central,15,369,8,22,0
2024-05-06,megapack,South,18,827,10,27,0
2024-05-06,megapack,Northeast,10,698,11,15,0
2024-05-06,powerwall,West,104,637,8,156,0
2024-05-06,powerwall,Central,92,961,5,138,0
2024-05-06,powerwall,South,100,427,11,150,0
2024-05-06,powerwall,Northeast,104,1434,8,156,0
2024-05-07,solar_panel,West,300,643,3,450,0
2024-05-07,solar_panel,Central,296,938,14,444,0
2024-05-07,solar_panel,South,334,1182,3,501,0
2024-05-07,solar_panel,Northeast,254,945,14,381,0
2024-05-07,solar_roof,West,44,354,5,66,0
2024-05-07,solar_roof,Central,44,424,11,66,0
2024-05-07,solar_roof,South,44,1097,3,66,0
2024-05-07,solar_roof,Northeast,53,1414,4,79,0
2024-05-07,megapack,West,9,1073,8,13,0
2024-05-07,megapack,Central,9,746,13,13,0
2024-05-07,megapack,South,8,224,6,12,0
2024-05-07,megapack,Northeast,9,1389,7,13,0
2024-05-07,powerwall,West,88,940,8,132,0
2024-05-07,powerwall,Central,106,1473,5,159,0
2024-05-07,powerwall,South,87,916,5,130,0
2024-05-07,powerwall,Northeast,113,1392,12,169,0
2024-05-08,solar_panel,West,310,1458,7,465,0
2024-05-08,solar_panel,Central,296,1044,10,444,0
2024-05-08,solar_panel,South,278,1089,12,417,0
2024-05-08,solar_panel,Northeast,283,838,11,424,0
2024-05-08,solar_roof,West,60,1333,4,90,0
2024-05-08,solar_roof,Central,49,443,8,73,0
2024-05-08,solar_roof,South,35,1240,10,52,0
2024-05-08,solar_roof,Northeast,60,1130,13,90,0
2024-05-08,megapack,West,17,1029,3,25,0
2024-05-08,megapack,Central,10,1396,8,15,0
2024-05-08,megapack,South,10,1069,11,15,0
2024-05-08,megapack,Northeast,9,1386,12,13,0
2024-05-08,powerwall,West,95,1182,14,142,0
2024-05-08,powerwall,Central,76,702,9,114,0
2024-05-08,powerwall,South,84,1261,13,126,0
2024-05-08,powerwall,Northeast,101,200,3,151,0
2024-05-09,solar_panel,West,286,628,13,429,0
2024-05-09,solar_panel,Central,307,595,8,460,0
2024-05-09,solar_panel,South,270,235,5,405,170
2024-05-09,solar_panel,Northeast,321,822,10,481,0
2024-05-09,solar_roof,West,42,908,9,63,0
2024-05-09,solar_roof,Central,52,1101,3,78,0
2024-05-09,solar_roof,South,40,228,8,60,0
2024-05-09,solar_roof,Northeast,60,439,12,90,0
2024-05-09,megapack,West,11,1112,3,16,0
2024-05-09,megapack,Central,12,858,9,18,0
2024-05-09,megapack,South,13,955,9,19,0
2024-05-09,megapack,Northeast,10,332,9,15,0
2024-05-09,powerwall,West,93,609,5,139,0
2024-05-09,powerwall,Central,104,1345,13,156,0
2024-05-09,powerwall,South,117,496,12,175,0
2024-05-09,powerwall,Northeast,93,396,5,139,0
2024-05-10,solar_panel,West,310,667,12,465,0
2024-05-10,solar_panel,Central,291,260,8,436,176
2024-05-10,solar_panel,South,308,1125,8,462,0
2024-05-10,solar_panel,Northeast,328,393,4,492,99
2024-05-10,solar_roof,West,53,1054,11,79,0
2024-05-10,solar_roof,Central,54,420,3,81,0
2024-05-10,solar_roof,South,62,1015,6,93,0
2024-05-10,solar_roof,Northeast,45,1122,4,67,0
2024-05-10,megapack,West,14,939,5,21,0
2024-05-10,megapack,Central,10,1423,4,15,0
2024-05-10,megapack,South,13,691,7,19,0
2024-05-10,megapack,Northeast,7,615,6,10,0
2024-05-10,powerwall,West,103,361,7,154,0
2024-05-10,powerwall,Central,111,665,5,166,0
2024-05-10,powerwall,South,92,1158,7,138,0
2024-05-10,powerwall,Northeast,85,1078,8,127,0
2024-05-11,solar_panel,West,292,648,12,438,0
2024-05-11,solar_panel,Central,298,806,5,447,0
2024-05-11,solar_panel,South,299,960,5,448,0
2024-05-11,solar_panel,Northeast,310,200,5,465,265
2024-05-11,solar_roof,West,46,285,14,69,0
2024-05-11,solar_roof,Central,59,715,13,88,0
2024-05-11,solar_roof,South,64,777,13,96,0
2024-05-11,solar_roof,Northeast,44,961,9,66,0
2024-05-11,megapack,West,9,993,4,13,0
2024-05-11,megapack,Central,7,1046,12,10,0
2024-05-11,megapack,South,9,728,14,13,0
2024-05-11,megapack,Northeast,7,296,9,10,0
2024-05-11,powerwall,West,107,1291,8,160,0
2024-05-11,powerwall,Central,113,1444,8,169,0
2024-05-11,powerwall,South,87,970,6,130,0
2024-05-11,powerwall,Northeast,97,1158,3,145,0
2024-05-12,solar_panel,West,286,531,11,429,0
2024-05-12,solar_panel,Central,305,1217,6,457,0
2024-05-12,solar_panel,South,313,1217,8,469,0
2024-05-12,solar_panel,Northeast,295,366,11,442,76
2024-05-12,solar_roof,West,44,608,4,66,0
2024-05-12,solar_roof,Central,46,834,12,69,0
2024-05-12,solar_roof,South,58,592,14,87,0
2024-05-12,solar_roof,Northeast,47,332,13,70,0
2024-05-12,megapack,West,10,1201,12,15,0
2024-05-12,megapack,Central,9,517,3,13,0
2024-05-12,megapack,South,12,1410,11,18,0
2024-05-12,megapack,Northeast,7,331,10,10,0
2024-05-12,powerwall,West,115,890,6,172,0
2024-05-12,powerwall,Central,100,781,13,150,0
2024-05-12,powerwall,South,105,218,4,157,0
2024-05-12,powerwall,Northeast,100,374,9,150,0
2024-05-13,solar_panel,West,306,481,10,459,0
2024-05-13,solar_panel,Central,286,1152,8,429,0
2024-05-13,solar_panel,South,278,448,13,417,0
2024-05-13,solar_panel,Northeast,289,728,12,433,0
2024-05-13,solar_roof,West,46,1037,3,69,0
2024-05-13,solar_roof,Central,54,952,8,81,0
2024-05-13,solar_roof,South,46,1439,13,69,0
2024-05-13,solar_roof,Northeast,54,217,7,81,0
2024-05-13,megapack,West,9,518,11,13,0
2024-05-13,megapack,Central,8,923,9,12,0
2024-05-13,megapack,South,13,1475,14,19,0
2024-05-13,megapack,Northeast,9,1335,5,13,0
2024-05-13,powerwall,West,94,497,12,141,0
2024-05-13,powerwall,Central,110,564,5,165,0
2024-05-13,powerwall,South,95,736,12,142,0
2024-05-13,powerwall,Northeast,98,1055,7,147,0
2024-05-14,solar_panel,West,301,455,7,451,0
2024-05-14,solar_panel,Central,310,587,8,465,0
2024-05-14,solar_panel,South,280,1407,10,420,0
2024-05-14,solar_panel,Northeast,312,598,7,468,0
2024-05-14,solar_roof,West,47,1002,6,70,0
2024-05-14,solar_roof,Central,55,1159,12,82,0
2024-05-14,solar_roof,South,39,719,7,58,0
2024-05-14,solar_roof,Northeast,38,851,14,57,0
2024-05-14,megapack,West,8,659,6,12,0
2024-05-14,megapack,Central,10,1405,12,15,0
2024-05-14,megapack,South,5,913,11,7,0
2024-05-14,megapack,Northeast,11,1407,3,16,0
2024-05-14,powerwall,West,97,1140,10,145,0
2024-05-14,powerwall,Central,95,338,14,142,0
2024-05-14,powerwall,South,115,454,7,172,0
2024-05-14,powerwall,Northeast,82,339,12,123,0
2024-05-15,solar_panel,West,306,1401,11,459,0
2024-05-15,solar_panel,Central,301,1228,14,451,0
2024-05-15,solar_panel,South,304,442,5,456,14
2024-05-15,solar_panel,Northeast,314,542,12,471,0
2024-05-15,solar_roof,West,63,800,13,94,0
2024-05-15,solar_roof,Central,42,1019,9,63,0
2024-05-15,solar_roof,South,43,720,7,64,0
2024-05-15,solar_roof,Northeast,59,773,8,88,0
2024-05-15,megapack,West,9,369,4,13,0
2024-05-15,megapack,Central,9,1183,13,13,0
2024-05-15,megapack,South,8,417,13,12,0
2024-05-15,megapack,Northeast,6,663,9,9,0
2024-05-15,powerwall,West,113,1020,13,169,0
2024-05-15,powerwall,Central,111,1304,14,166,0
2024-05-15,powerwall,South,111,752,7,166,0
2024-05-15,powerwall,Northeast,99,1247,11,148,0
2024-05-16,solar_panel,West,293,620,7,439,0
2024-05-16,solar_panel,Central,311,1136,14,466,0
2024-05-16,solar_panel,South,322,1444,6,483,0
2024-05-16,solar_panel,Northeast,310,665,5,465,0
2024-05-16,solar_roof,West,49,850,13,73,0
2024-05-16,solar_roof,Central,50,442,4,75,0
2024-05-16,solar_roof,South,46,851,3,69,0
2024-05-16,solar_roof,Northeast,45,371,14,67,0
2024-05-16,megapack,West,8,378,9,12,0
2024-05-16,megapack,Central,12,1335,13,18,0
2024-05-16,megapack,South,11,420,10,16,0
2024-05-16,megapack,Northeast,13,637,12,19,0
2024-05-16,powerwall,West,96,764,4,144,0
2024-05-16,powerwall,Central,100,1419,5,150,0
2024-05-16,powerwall,South,114,1074,11,171,0
2024-05-16,powerwall,Northeast,88,807,12,132,0
2024-05-17,solar_panel,West,290,204,3,435,231
2024-05-17,solar_panel,Central,259,231,10,388,157
2024-05-17,solar_panel,South,296,1451,13,444,0
2024-05-17,solar_panel,Northeast,309,756,11,463,0
2024-05-17,solar_roof,West,51,1267,3,76,0
2024-05-17,solar_roof,Central,51,648,4,76,0
2024-05-17,solar_roof,South,54,1466,9,81,0
2024-05-17,solar_roof,Northeast,55,287,3,82,0
2024-05-17,megapack,West,7,751,3,10,0
2024-05-17,megapack,Central,10,444,7,15,0
2024-05-17,megapack,South,9,1047,5,13,0
2024-05-17,megapack,Northeast,8,431,13,12,0
2024-05-17,powerwall,West,106,1217,7,159,0
2024-05-17,powerwall,Central,88,1012,14,132,0
2024-05-17,powerwall,South,118,724,13,177,0
2024-05-17,powerwall,Northeast,108,688,12,162,0
2024-05-18,solar_panel,West,282,1199,3,423,0
2024-05-18,solar_panel,Central,298,354,3,447,93
2024-05-18,solar_panel,South,303,458,14,454,0
2024-05-18,solar_panel,Northeast,303,1169,8,454,0
2024-05-18,solar_roof,West,42,1124,3,63,0
2024-05-18,solar_roof,Central,52,1348,3,78,0
2024-05-18,solar_roof,South,43,1151,9,64,0
2024-05-18,solar_roof,Northeast,54,580,11,81,0
2024-05-18,megapack,West,10,524,5,15,0
2024-05-18,megapack,Central,10,748,8,15,0
2024-05-18,megapack,South,5,1231,11,7,0
2024-05-18,megapack,Northeast,10,348,10,15,0
2024-05-18,powerwall,West,130,1144,13,195,0
2024-05-18,powerwall,Central,109,630,14,163,0
2024-05-18,powerwall,South,99,1115,7,148,0
2024-05-18,powerwall,Northeast,87,1455,9,130,0
2024-05-19,solar_panel,West,292,1141,9,438,0
2024-05-19,solar_panel,Central,294,1366,13,441,0
2024-05-19,solar_panel,South,307,1237,12,460,0
2024-05-19,solar_panel,Northeast,309,774,6,463,0
2024-05-19,solar_roof,West,56,508,6,84,0
2024-05-19,solar_roof,Central,61,1343,6,91,0
2024-05-19,solar_roof,South,50,1483,7,75,0
2024-05-19,solar_roof,Northeast,46,931,11,69,0
2024-05-19,megapack,West,9,713,5,13,0
2024-05-19,megapack,Central,8,411,14,12,0
2024-05-19,megapack,South,8,811,3,12,0
2024-05-19,megapack,Northeast,13,1001,11,19,0
2024-05-19,powerwall,West,109,458,5,163,0
2024-05-19,powerwall,Central,88,1268,13,132,0
2024-05-19,powerwall,South,81,1288,5,121,0
2024-05-19,powerwall,Northeast,108,527,14,162,0
2024-05-20,solar_panel,West,299,304,10,448,144
2024-05-20,solar_panel,Central,307,1270,9,460,0
2024-05-20,solar_panel,South,274,685,14,411,0
2024-05-20,solar_panel,Northeast,314,885,7,471,0
2024-05-20,solar_roof,West,53,295,11,79,0
2024-05-20,solar_roof,Central,59,474,8,88,0
2024-05-20,solar_roof,South,54,616,8,81,0
2024-05-20,solar_roof,Northeast,48,818,5,72,0
2024-05-20,megapack,West,17,594,12,25,0
2024-05-20,megapack,Central,13,1324,6,19,0
2024-05-20,megapack,South,8,297,10,12,0
2024-05-20,megapack,Northeast,9,771,12,13,0
2024-05-20,powerwall,West,91,1267,4,136,0
2024-05-20,powerwall,Central,96,673,12,144,0
2024-05-20,powerwall,South,114,474,13,171,0
2024-05-20,powerwall,Northeast,126,982,9,189,0
2024-05-21,solar_panel,West,287,225,12,430,205
2024-05-21,solar_panel,Central,301,1358,9,451,0
2024-05-21,solar_panel,South,291,1379,3,436,0
2024-05-21,solar_panel,Northeast,302,219,13,453,234
2024-05-21,solar_roof,West,42,1149,4,63,0
2024-05-21,solar_roof,Central,52,1181,9,78,0
2024-05-21,solar_roof,South,44,495,3,66,0
2024-05-21,solar_roof,Northeast,45,1297,8,67,0
2024-05-21,megapack,West,11,938,3,16,0
2024-05-21,megapack,Central,8,1437,14,12,0
2024-05-21,megapack,South,10,534,8,15,0
2024-05-21,megapack,Northeast,13,1473,7,19,0
2024-05-21,powerwall,West,107,1198,3,160,0
2024-05-21,powerwall,Central,115,1116,4,172,0
2024-05-21,powerwall,South,91,1427,14,136,0
2024-05-21,powerwall,Northeast,107,1217,14,160,0
2024-05-22,solar_panel,West,296,785,10,444,0
2024-05-22,solar_panel,Central,298,1294,14,447,0
2024-05-22,solar_panel,South,297,1236,7,445,0
2024-05-22,solar_panel,Northeast,289,501,4,433,0
2024-05-22,solar_roof,West,55,704,6,82,0
2024-05-22,solar_roof,Central,56,960,5,84,0
2024-05-22,solar_roof,South,52,701,3,78,0
2024-05-22,solar_roof,Northeast,59,831,11,88,0
2024-05-22,megapack,West,9,421,7,13,0
2024-05-22,megapack,Central,13,1121,13,19,0
2024-05-22,megapack,South,6,1270,7,9,0
2024-05-22,megapack,Northeast,14,723,9,21,0
2024-05-22,powerwall,West,106,1484,11,159,0
2024-05-22,powerwall,Central,93,1073,6,139,0
2024-05-22,powerwall,South,95,740,5,142,0
2024-05-22,powerwall,Northeast,99,817,5,148,0
2024-05-23,solar_panel,West,282,385,7,423,38
2024-05-23,solar_panel,Central,306,219,10,459,240
2024-05-23,solar_panel,South,278,257,5,417,160
2024-05-23,solar_panel,Northeast,300,814,4,450,0
2024-05-23,solar_roof,West,51,1243,8,76,0
2024-05-23,solar_roof,Central,44,1257,14,66,0
2024-05-23,solar_roof,South,53,782,13,79,0
2024-05-23,solar_roof,Northeast,45,1078,6,67,0
2024-05-23,megapack,West,8,735,8,12,0
2024-05-23,megapack,Central,12,1047,13,18,0
2024-05-23,megapack,South,9,1439,3,13,0
2024-05-23,megapack,Northeast,11,895,13,16,0
2024-05-23,powerwall,West,105,572,10,157,0
2024-05-23,powerwall,Central,117,677,11,175,0
2024-05-23,powerwall,South,83,730,12,124,0
2024-05-23,powerwall,Northeast,105,860,12,157,0
2024-05-24,solar_panel,West,330,1406,3,495,0
2024-05-24,solar_panel,Central,310,245,10,465,220
2024-05-24,solar_panel,South,284,944,9,426,0
2024-05-24,solar_panel,Northeast,286,1269,8,429,0
2024-05-24,solar_roof,West,58,796,10,87,0
2024-05-24,solar_roof,Central,51,1054,4,76,0
2024-05-24,solar_roof,South,62,886,4,93,0
2024-05-24,solar_roof,Northeast,40,1457,3,60,0
2024-05-24,megapack,West,15,755,12,22,0
2024-05-24,megapack,Central,9,519,6,13,0
2024-05-24,megapack,South,9,767,14,13,0
2024-05-24,megapack,Northeast,8,220,9,12,0
2024-05-24,powerwall,West,95,570,13,142,0
2024-05-24,powerwall,Central,113,339,11,169,0
2024-05-24,powerwall,South,88,639,8,132,0
2024-05-24,powerwall,Northeast,91,294,3,136,0
2024-05-25,solar_panel,West,301,1464,5,451,0
2024-05-25,solar_panel,Central,275,492,11,412,0
2024-05-25,solar_panel,South,319,961,9,478,0
2024-05-25,solar_panel,Northeast,305,837,14,457,0
2024-05-25,solar_roof,West,40,1326,4,60,0
2024-05-25,solar_roof,Central,40,1477,6,60,0
2024-05-25,solar_roof,South,48,662,6,72,0
2024-05-25,solar_roof,Northeast,48,1245,9,72,0
2024-05-25,megapack,West,8,332,14,12,0
2024-05-25,megapack,Central,10,1029,9,15,0
2024-05-25,megapack,South,8,1393,8,12,0
2024-05-25,megapack,Northeast,14,1054,8,21,0
2024-05-25,powerwall,West,93,1424,13,139,0
2024-05-25,powerwall,Central,105,349,13,157,0
2024-05-25,powerwall,South,101,982,3,151,0
2024-05-25,powerwall,Northeast,97,691,6,145,0
2024-05-26,solar_panel,West,307,372,13,460,88
2024-05-26,solar_panel,Central,314,210,14,471,261
2024-05-26,solar_panel,South,310,1017,7,465,0
2024-05-26,solar_panel,Northeast,304,890,6,456,0
2024-05-26,solar_roof,West,49,1043,7,73,0
2024-05-26,solar_roof,Central,40,659,3,60,0
2024-05-26,solar_roof,South,49,1240,3,73,0
2024-05-26,solar_roof,Northeast,48,1292,9,72,0
2024-05-26,megapack,West,10,468,13,15,0
2024-05-26,megapack,Central,13,549,5,19,0
2024-05-26,megapack,South,12,1310,6,18,0
2024-05-26,megapack,Northeast,8,256,4,12,0
2024-05-26,powerwall,West,102,1486,9,153,0
2024-05-26,powerwall,Central,95,957,5,142,0
2024-05-26,powerwall,South,111,948,4,166,0
2024-05-26,powerwall,Northeast,85,1108,14,127,0
2024-05-27,solar_panel,West,284,463,7,426,0
2024-05-27,solar_panel,Central,298,1249,7,447,0
2024-05-27,solar_panel,South,303,233,10,454,221
2024-05-27,solar_panel,Northeast,318,953,8,477,0
2024-05-27,solar_roof,West,46,280,7,69,0
2024-05-27,solar_roof,Central,59,1269,9,88,0
2024-05-27,solar_roof,South,57,791,10,85,0
2024-05-27,solar_roof,Northeast,49,1364,14,73,0
2024-05-27,megapack,West,14,876,13,21,0
2024-05-27,megapack,Central,10,489,14,15,0
2024-05-27,megapack,South,7,807,4,10,0
2024-05-27,megapack,Northeast,12,1204,7,18,0
2024-05-27,powerwall,West,104,643,5,156,0
2024-05-27,powerwall,Central,103,857,7,154,0
2024-05-27,powerwall,South,100,822,7,150,0
2024-05-27,powerwall,Northeast,113,1474,9,169,0
2024-05-28,solar_panel,West,301,781,14,451,0
2024-05-28,solar_panel,Central,280,713,10,420,0
2024-05-28,solar_panel,South,279,780,11,418,0
2024-05-28,solar_panel,Northeast,301,1162,3,451,0
2024-05-28,solar_roof,West,53,499,5,79,0
2024-05-28,solar_roof,Central,53,452,3,79,0
2024-05-28,solar_roof,South,60,1057,10,90,0
2024-05-28,solar_roof,Northeast,64,267,7,96,0
2024-05-28,megapack,West,12,849,14,18,0
2024-05-28,megapack,Central,10,1465,13,15,0
2024-05-28,megapack,South,11,961,12,16,0
2024-05-28,megapack,Northeast,18,1375,8,27,0
2024-05-28,powerwall,West,97,1072,7,145,0
2024-05-28,powerwall,Central,97,1137,14,145,0
2024-05-28,powerwall,South,104,1291,14,156,0
2024-05-28,powerwall,Northeast,87,460,11,130,0
2024-05-29,solar_panel,West,308,400,8,462,62
2024-05-29,solar_panel,Central,307,1263,3,460,0
2024-05-29,solar_panel,South,321,264,7,481,217
2024-05-29,solar_panel,Northeast,288,1247,14,432,0
2024-05-29,solar_roof,West,56,1243,5,84,0
2024-05-29,solar_roof,Central,51,631,10,76,0
2024-05-29,solar_roof,South,43,865,3,64,0
2024-05-29,solar_roof,Northeast,54,319,5,81,0
2024-05-29,megapack,West,7,968,11,10,0
2024-05-29,megapack,Central,14,721,14,21,0
2024-05-29,megapack,South,10,447,14,15,0
2024-05-29,megapack,Northeast,10,885,3,15,0
2024-05-29,powerwall,West,97,1003,10,145,0
2024-05-29,powerwall,Central,99,700,4,148,0
2024-05-29,powerwall,South,96,721,11,144,0
2024-05-29,powerwall,Northeast,109,1146,13,163,0
2024-05-30,solar_panel,West,291,1050,8,436,0
2024-05-30,solar_panel,Central,320,689,5,480,0
2024-05-30,solar_panel,South,295,1131,8,442,0
2024-05-30,solar_panel,Northeast,298,210,8,447,237
2024-05-30,solar_roof,West,49,608,12,73,0
2024-05-30,solar_roof,Central,39,1399,5,58,0
